ne_id	ba_id	ne_volume_um3	ne_volume_um3_OP50	ne_dryweight_ug	ne_preference	ne_clearance	lfc_spx_over_op50	lfc_spx_over_op50_cl95	spx_over_total	spx_over_total_cl95	mn_spx	cl95_spx	mn_op50	cl95_op50	nreps
D.veechi	ACI8	6425324.136	7682972.577	6.826	0.3425	0.216666667	-0.9235018625259565	0.35577112574373526	0.34521880064829824	0.05574254582154526	26.625	5.314062499999999	50.5	7.314062499999999	8
D.veechi	ACI9	714667.519	7682972.577	1.519	0.20125	0.211666667	-2.0104669990510686	0.42064874845125577	0.19884169884169883	0.04644841128940661	12.875	2.4375	51.875	11.503124999999997	8
D.veechi	ADV1	4782786.595	7682972.577	5.0815	0.41	0.118333333	-0.5444693167026063	0.3096271930051282	0.4067547723935389	0.05178827756545942	34.625	4.5	50.5	8.625	8
D.veechi	ART1	1030678.914	7682972.577	1.094	0.405	0.35	-0.5358148513920681	0.31099906243763414	0.408203125	0.05207551019018777	52.25	9.564062499999999	75.75	8.625	8
D.veechi	ART2	1101206.929	7682972.577	1.1705	0.46625	0.188333333	-0.1766823676176211	0.37671078768442656	0.46942148760330576	0.06503484975345544	35.5	6.690624999999997	40.125	7.251562499999999	8
D.veechi	ART3	3534949.527	7682972.577	3.7555	0.47125	0.165	-0.13794209953713638	0.38984529509915755	0.47611464968152867	0.06740087849142613	37.375	8.5	41.125	6.001562499999999	8
D.veechi	ART4	6975434.705	7682972.577	7.412	0.475	0.091666667	-0.1215619798809133	0.27660912006260785	0.4789473684210526	0.04784773026820702	45.5	6.5625	49.5	6.253124999999997	8
D.veechi	ART5	4577714.553	7682972.577	4.864	0.49	0.091666667	-0.018090456982895877	0.5008011229455601	0.49686520376175547	0.08677881038041559	39.625	10.751562499999999	40.125	8.6875	8
D.veechi	ART6	423455.359	7682972.577	0.4495	0.445	0.363333333	-0.28090082662730764	0.400378491613975	0.45147679324894513	0.06872688149390713	40.125	9.126562499999999	48.75	7.751562499999999	8
D.veechi	ART7	2176875.084	7682972.577	2.3125	0.39125	0.07	-0.6844112884856077	0.5022510187293839	0.38357588357588357	0.08231466267789199	46.125	10.376562499999999	74.125	19.693749999999994	8
D.veechi	ART8	943085.541	7682972.577	1.003	0.395	0.06	-0.6075569889695052	0.3933111165848469	0.39624724061810157	0.06522094125002464	44.875	9.753124999999997	68.375	11.253124999999997	8
D.veechi	ART9	2050628.704	7682972.577	2.1775	0.49125	0.058333333	-0.013337799537152573	0.3941946782420302	0.49768875192604006	0.06830727286896453	40.375	9	40.75	6.439062499999999	8
D.veechi	BAC1	471310.954	7682972.577	0.5005	0.4375	0.333333333	-0.38442951334844755	0.4118334834017043	0.4337748344370861	0.07011333649545526	32.75	6.753124999999997	42.75	8.439062499999999	8
D.veechi	BAC2	8926059.026	7682972.577	9.484	0.4525	0.363333333	-0.2823073361289242	0.293094960649711	0.45123537061118335	0.050306379026607485	43.375	6.190624999999997	52.75	7.626562499999999	8
D.veechi	BAC3	9492341.803	7682972.577	10.0865	0.39625	0.098333333	-0.5708084064112958	0.3889548200028907	0.40235690235690236	0.06483029276223405	29.875	6.815624999999997	44.375	6.375	8
D.veechi	BAC4	4623580.715	7682972.577	4.9115	0.425	0.545	-0.45371796744290366	0.38187666914864055	0.42201834862385323	0.0645645267653165	28.75	5.375	39.375	7.378124999999997	8
D.veechi	BAC5	7084307.54	7682972.577	7.5265	0.30375	-0.118333333	-1.168122758808327	0.35537598108378027	0.3079584775086505	0.052497406592589314	22.25	4.689062499999999	50	6.376562499999999	8
D.veechi	BAC6	9463504.059	7682972.577	10.0555	0.28375	0.23	-1.3361820785676042	0.36054177838769064	0.2837022132796781	0.050785226155884454	17.625	3.8140624999999986	44.5	5.5625	8
D.veechi	BAC7	6476042.478	7682972.577	6.881	0.38125	-0.238333333	-0.6003925412907622	0.5172756781032558	0.3974358974358974	0.08586533450472217	23.25	7.564062499999999	35.25	5.3125	8
D.veechi	BAC8	472527.8665	7682972.577	0.501	0.20625	0.248333333	-1.8767682340057292	0.44971074547051804	0.21401752190237797	0.05243495762281944	21.375	6.314062499999999	78.5	7.814062499999999	8
D.veechi	BOR1	4442242.631	7682972.577	4.7205	0.32	-0.046666667	-1.155517577621287	0.4641122730018169	0.30982367758186397	0.06878966189107769	30.75	6.189062499999999	68.5	17.190624999999997	8
D.veechi	BRE1	91685.18	7682972.577	0.24375	0.41	0.105	-0.5321825724231366	0.30744191975200913	0.4088114754098361	0.05150360372898218	49.875	7.878124999999997	72.125	10.317187499999996	8
D.veechi	BRE2	6236084.553	7682972.577	6.626	0.45375	-0.015	-0.25755927576764265	0.24785112460730988	0.4554865424430642	0.042608919638812595	55	7.690624999999997	65.75	6.5625	8
D.veechi	BUR1	162981.769	7682972.577	0.1725	0.21375	0.091666667	-1.9231312366157294	0.5218266284251524	0.20866141732283464	0.059725004601351064	13.25	4.125	50.25	9.253124999999997	8
D.veechi	CHR1	2035925.643	7682972.577	2.1635	0.415	0.145	-0.3843407020559274	0.6518571471798226	0.4337899543378995	0.11097750415407309	59.375	21.88593749999999	77.5	20.2515625	8
D.veechi	CHR2	783937.5395	7682972.577	0.8335	0.475	0.071666667	-0.22748489058760044	0.36728602099516044	0.4606613454960091	0.06325184229693624	50.5	6	59.125	13.3125	8
D.veechi	CHR3	953323.1855	7682972.577	1.013	0.38375	0.036666667	-0.7826243111579068	0.450081677578892	0.367612293144208	0.07252541783939377	38.875	7.126562499999999	66.875	16.881249999999994	8
D.veechi	CHR4	2784143.326	7682972.577	2.9575	0.43125	0.066666667	-0.16190682654638708	0.6833551443204526	0.47197309417040356	0.11804435497196696	52.625	22.879687499999996	58.875	11.067187499999996	8
D.veechi	CHR5	1384010.781	7682972.577	1.4715	0.445	0.046666667	-0.3467682232618153	0.39786781913064423	0.4401972872996301	0.06795894605666153	44.625	8.126562499999999	56.75	11.753124999999997	8
D.veechi	CHR6	482313.9075	7682972.577	0.5115	0.45875	0.401666667	-0.24511249783653147	0.5116788010513069	0.4576271186440678	0.08803038569723344	67.5	16.4390625	80	20.6265625	8
D.veechi	CUP1	6356357.295	7682972.577	6.7535	0.4275	0.385	-0.4307802358245908	0.36451698797573306	0.4259012016021362	0.061778696021573445	39.875	7.625	53.75	8.876562499999999	8
D.veechi	CUP2	4881221.946	7682972.577	5.186	0.47375	0.3	-0.15372777391451098	0.3062411958232456	0.4733861834654587	0.05291720537860534	52.25	6.9375	58.125	9.626562499999999	8
D.veechi	CUP3	5699205.741	7682972.577	6.056	0.3075	0.063333333	-1.1957870647542783	0.292043644001351	0.303886925795053	0.04282181058859882	21.5	3.125	49.25	6.939062499999999	8
D.veechi	CUR1	3943023.303	7682972.577	4.1885	0.44875	0.09	-0.2900375077404013	0.3517571967604517	0.44990892531876137	0.06034310592031131	30.875	5.75	37.75	5.940624999999997	8
D.veechi	DEL1	9188838.511	7682972.577	9.764	0.375	0.493333333	-0.7232906572691296	0.3348944957125589	0.37722419928825623	0.0545336723864465	26.5	5.375	43.75	4.939062499999999	8
D.veechi	DEL2	6204518.606	7682972.577	6.591	0.43375	0.343333333	-0.34875188296307236	0.31412697094947256	0.43985849056603776	0.05364650388782832	46.625	8.626562499999999	59.375	6.815624999999997	8
D.veechi	DYE1	5389528.006	7682972.577	5.725	0.2425	0.296666667	-1.6821913716220414	0.4024130503666582	0.2375776397515528	0.05052411393544552	19.125	4.4375	61.375	9.501562499999999	8
D.veechi	EMP1	2362885.471	7682972.577	2.5105	0.5075	0.11	0.07860983469636647	0.32418397890143796	0.5136186770428015	0.05613512666067469	49.5	9.001562499999999	46.875	6.1875	8
D.veechi	EMP2	4572429.593	7682972.577	4.858	0.485	0.24	-0.11395618929708563	0.3998706168208386	0.48026315789473684	0.06918432835916287	45.625	7.75	49.375	10.814062499999999	8
D.veechi	ENS1	7648696.897	7682972.577	8.1275	0.4825	0.335	-0.1154772174199359	0.2336411825609132	0.48	0.040422152647915204	40.5	3.6890624999999986	43.875	5.875	8
D.veechi	ENT1	7435626.409	7682972.577	7.9005	0.50625	0.236666667	-0.00525572545149527	0.345641703535481	0.4990892531876138	0.05989494434994569	34.25	4.003124999999997	34.375	7.189062499999999	8
D.veechi	ENT2	7339009.313	7682972.577	7.797	0.54625	0.275	0.28669091483082076	0.32960495021679304	0.5495169082125604	0.056556007255974206	56.875	10.629687499999996	46.625	6.126562499999999	8
D.veechi	ENT3	4328200.249	7682972.577	4.5985	0.47875	0.428333333	-0.1498954304830588	0.2988103711267918	0.4740484429065744	0.051640399994940966	34.25	4	38	6.5	8
D.veechi	ESC1	3198476.692	7682972.577	3.3995	0.5525	0.02	0.35973012759974676	0.3414865481767714	0.562015503875969	0.05826477792413564	54.375	10.189062499999999	42.375	6.128124999999997	8
D.veechi	FAL1	3593454.095	7682972.577	3.8185	0.4825	0.171666667	-0.09471865725313851	0.3084008895369748	0.4835924006908463	0.05338425364278077	35	5.253124999999997	37.375	5.689062499999999	8
D.veechi	FIC1	7518423.25	7682972.577	7.9885	0.50625	0.048333333	0.013389377227179174	0.3148186954637891	0.5023201856148491	0.054552748074988895	54.125	7.064062499999999	53.625	9.378124999999997	8
D.veechi	FLA1	3790054.88	7682972.577	4.0275	0.395	0.135	-0.6073998898409116	0.37793557047433146	0.39627329192546584	0.06267270236616065	39.875	7.8125	60.75	10.564062499999999	8
D.veechi	FLA2	4122240.48	7682972.577	4.38	0.3075	0.163333333	-1.1903984721820604	0.2798619998762033	0.30467762326169406	0.0410956788986971	30.125	4.8125	68.75	7.565624999999997	8
D.veechi	FLA3	2233808.08	7682972.577	2.374	0.35	0.118333333	-0.9212880239859592	0.2996899841708532	0.345565749235474	0.046977986779823164	28.25	3.2515624999999986	53.5	9.251562499999999	8
D.veechi	FLA4	4220101.601	7682972.577	4.484	0.42875	0.028333333	-0.44769702581936277	0.4012905922397818	0.42303664921465967	0.06789075840650464	50.5	10.189062499999999	68.875	13.1875	8
D.veechi	FLA5	7039273.269	7682972.577	7.479	0.33625	0.293333333	-0.9715843178359135	0.2234494758826156	0.3377245508982036	0.034642249881848136	35.25	4.5	69.125	6.0625	8
D.veechi	FLA6	7977970.631	7682972.577	8.4765	0.38	0.44	-0.6928623114261934	0.30306219796918027	0.3821917808219178	0.04960120812170878	34.875	6.315624999999997	56.375	6.001562499999999	8
D.veechi	HER1	10053167.59	7682972.577	10.6815	0.54	0.266666667	0.22029852395743182	0.20210160014422404	0.5381008206330598	0.034818179359178275	57.375	5.128124999999997	49.25	5.3125	8
D.veechi	KLE1	5730730.761	7682972.577	6.089	0.54375	0.263333333	0.25908722131713097	0.26245024947639134	0.5447761194029851	0.04511443776489539	63.875	9.251562499999999	53.375	5.875	8
D.veechi	KLE2	5436021.907	7682972.577	5.775	0.48625	0.21	0.01243710323822259	0.4445749049421032	0.5021551724137931	0.07703752916464658	29.125	8.251562499999999	28.875	3.5	8
D.veechi	KLE3	4846592.632	7682972.577	5.15	0.555	0.173333333	0.3248106034204836	0.23745233939103996	0.5560488346281909	0.0406303018610214	62.625	7.9375	50	5.25	8
D.veechi	KOS1	7210321.936	7682972.577	7.6615	0.57875	0.435	0.4585627869092082	0.242623464781186	0.5788005578800558	0.04099916291367308	51.875	6.064062499999999	37.75	4.564062499999999	8
D.veechi	KOS2	3304359.347	7682972.577	3.5105	0.50125	0.23	0.025995208532944354	0.36906419333350016	0.5045045045045045	0.06394876061753253	56	10.625	55	9.4375	8
D.veechi	LYS1	9747812.777	7682972.577	10.357	0.4125	0.158333333	-0.48456060376331866	0.33513831853720444	0.4168126094570928	0.05646749492429402	29.75	6.25	41.625	4.126562499999999	8
D.veechi	LYS2	9203035.491	7682972.577	9.779	0.4125	0.081666667	-0.5149392926238533	0.29798136067982617	0.4117032392894462	0.05002594497993333	49.25	7.251562499999999	70.375	10.193749999999994	8
D.veechi	MIC1	4368748.407	7682972.577	4.6425	0.43625	0.151666667	-0.3805610680570651	0.4272714468474084	0.4344335414808207	0.07276731095004067	60.875	13.007812499999993	79.25	16.2515625	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC2	3629241.138	7682972.577	3.856	0.3375	0.196666667	-0.9453804154366776	0.3270846824773982	0.3417989417989418	0.051005259026993294	40.375	8.189062499999999	77.75	7.876562499999999	8
D.veechi	MIC3	5591433.925	7682972.577	5.941	0.38875	0.311666667	-0.6635191494839525	0.6315967778701375	0.3870056497175141	0.10385780597403872	51.375	17.6265625	81.375	22.128124999999997	8
D.veechi	MIC4	5308233.485	7682972.577	5.64	0.4375	0.176666667	-0.375324351865455	0.4248701034733389	0.43532560214094557	0.07239256093473999	61	12.4375	79.125	16.8140625	8
D.veechi	OCH1	4914494.465	7682972.577	5.2205	0.495	0.193333333	-0.058752587284089455	0.2535925886124427	0.48982035928143713	0.043926032046572625	51.125	4.5625	53.25	8.064062499999999	8
D.veechi	OCH2	1930799.841	7682972.577	2.0525	0.5425	0.54	0.22239242133644802	0.2751363024539302	0.5384615384615384	0.04739537276483115	48.125	5.375	41.25	6.376562499999999	8
D.veechi	PAE1	8159674.932	7682972.577	8.669	0.4475	0.115	-0.2742513915396076	0.37708574045030785	0.45261845386533667	0.06475718766742519	45.375	9.628124999999997	54.875	8.375	8
D.veechi	PAE2	6517413.852	7682972.577	6.925	0.635	0.193333333	0.8024973584083019	0.3802923645534439	0.6355841371918542	0.06105389701166861	74.125	11.628124999999997	42.5	9.003124999999997	8
D.veechi	PAE3	9122001.303	7682972.577	9.692	0.41125	-0.006666667	-0.5094458638669221	0.43518670271767673	0.4126258005489479	0.0731092492087893	56.375	12.5625	80.25	16.315624999999997	8
D.veechi	PAE4	1688610.225	7682972.577	1.7945	0.49375	0.131666667	-0.050521775579166185	0.2785999819345898	0.49124613800205974	0.04826289989622586	59.625	6.875	61.75	9.565624999999997	8
D.veechi	PAE5	6538968.618	7682972.577	6.9485	0.40625	0.118333333	-0.5503060186454704	0.26874574941477997	0.4057788944723618	0.04491636399712819	40.375	5.875	59.125	6.876562499999999	8
D.veechi	PAE6	6872711.223	7682972.577	7.3025	0.5175	0.268333333	0.053373350875796526	0.32443810151763436	0.5092478421701603	0.05620160622746486	51.625	4.939062499999999	49.75	10.125	8
D.veechi	PAR1	7267060.313	7682972.577	7.7215	0.5175	0.126666667	0.03378831345628328	0.3497221189186175	0.5058548009367682	0.060593915716439926	54	6.5625	52.75	11.064062499999999	8
D.veechi	PAR2	6893647.652	7682972.577	7.3245	0.59125	0.25	0.4458984629836044	0.41078644761784344	0.5766590389016019	0.06951058819577897	63	7.75	46.25	11.876562499999999	8
D.veechi	PRO1	8084707.379	7682972.577	8.591	0.51625	0.371666667	0.08775850577456072	0.45722313753445465	0.5152027027027027	0.07915748425236716	38.125	8.314062499999999	35.875	8.25	8
D.veechi	PRO2	11301155.9	7682972.577	12.008	0.62	-0.063333333	0.6499250257246444	0.4520149794895133	0.6107566089334548	0.07448480942266796	83.75	13.064062499999999	53.375	14.503124999999997	8
D.veechi	PSE1	NA	7682972.577	NA	0.33625	0.045	-1.0674629677787388	0.40518587823263796	0.3230240549828179	0.061416896002969644	35.25	5.3125	73.875	17.507812499999993	8
D.veechi	PSE10	15528.536	7682972.577	0.033	0.3275	0.218333333	-1.0648828515848545	0.22605004885263416	0.32341526520051744	0.034285680676777355	31.25	2.6875	65.375	8.5625	8
D.veechi	PSE11	10446866.69	7682972.577	11.101	0.4525	-0.105	-0.23730413074037623	0.27142765550813713	0.45897079276773295	0.046718115595449916	41.25	7.3125	48.625	3.0640624999999986	8
D.veechi	PSE12	1687689.337	7682972.577	1.793	0.4975	0.106666667	-0.032688618706174566	0.4598070807920683	0.49433573635427397	0.07966826983114456	60	12.626562499999999	61.375	14.690624999999997	8
D.veechi	PSE13	7012810.484	7682972.577	7.4515	0.6425	0.466666667	0.7498165126160465	0.4682358804167687	0.6270853778213935	0.0758972845436933	79.875	9.0625	47.5	14.443749999999994	8
D.veechi	PSE14	8774387.357	7682972.577	9.322	0.21125	-0.1	-1.9123761346922483	0.3426844342958413	0.2098950524737631	0.039391890324804286	17.5	3.5625	65.875	8.0625	8
D.veechi	PSE15	2506133.685	7682972.577	2.6625	0.53	-0.123333333	0.15975319638502103	0.27641913453431405	0.5276548672566371	0.04775325250720944	59.625	6.9375	53.375	8.125	8
D.veechi	PSE2	926010.827	7682972.577	1.513076923	0.26625	0.463333333	-1.4928442987327246	0.31303870071929896	0.26216216216216215	0.04197149381661414	24.25	3.6875	68.25	10.564062499999999	8
D.veechi	PSE3	3016775.061	7682972.577	3.205	0.41	0.296666667	-0.5570159602182413	0.3241163155549816	0.40465793304221254	0.054122890702096034	34.75	4.626562499999999	51.125	9.251562499999999	8
D.veechi	PSE4	8824778.061	7682972.577	9.376	0.25875	0.408333333	-1.5019920808653429	0.6673640328528282	0.2609375	0.08920843528092076	20.875	7.25	59.125	18.065624999999997	8
D.veechi	PSE5	10400623.24	7682972.577	11.0505	0.47	0.191666667	-0.0887442118300796	0.5251312578824551	0.48462664714494874	0.090912286549386	41.375	12.251562499999999	44	9.314062499999999	8
D.veechi	PSE6	4802460.648	7682972.577	5.103	0.4125	0.285	-0.5140541244194502	0.2864351511682551	0.41185185185185186	0.04809274115247016	34.75	5.065624999999997	49.625	6.689062499999999	8
D.veechi	PSE7	11896956.91	7682972.577	12.6405	0.44875	0.205	-0.3759953985505458	0.4778460299572172	0.4352112676056338	0.08141409466025475	38.625	6.5625	50.125	14.251562499999999	8
D.veechi	PSE8	8976830.645	7682972.577	9.538	0.4425	0.628333333	-0.3094833285207171	0.3500304043223649	0.4465753424657534	0.05996315502410174	61.125	12.064062499999999	75.75	10.689062499999999	8
D.veechi	PSE9	10339210	7682972.577	10.985	0.44625	0.135	-0.3325753390868709	0.28734464293158085	0.4426229508196721	0.0491373325748651	47.25	5.878124999999997	59.5	9.254687499999996	8
D.veechi	RAL1	2011746.206	7682972.577	2.136	0.56375	0.035	0.38257310403233225	0.3994308058399353	0.5659090909090909	0.06801338325657005	62.25	13.129687499999996	47.75	8.564062499999999	8
D.veechi	RAL2	561680.4045	7682972.577	0.597	0.4575	0.013333333	-0.20287542324359906	0.3674855344237311	0.46490218642117376	0.06336661010406358	50.5	11.503124999999997	58.125	6.626562499999999	8
D.veechi	RAL3	5256709.919	7682972.577	5.5845	0.4175	0.173333333	-0.6241122544763097	0.6258565248810413	0.39350525310410694	0.10353276754835201	51.5	11.318749999999994	79.375	29.6875	8
D.veechi	RAL4	1471353.492	7682972.577	1.564	0.3825	0.103333333	-0.6926763180214094	0.2858518446882341	0.38222222222222224	0.046785866311757913	43	6.878124999999997	69.5	8.126562499999999	8
D.veechi	RAL5	1975341.412	7682972.577	2.0985	0.50625	0.058333333	-0.005624549193878087	0.7022148378805927	0.49902534113060426	0.1216840963742622	64	22.004687499999996	64.25	22.13593749999999	8
D.veechi	RAO1	3147719.252	7682972.577	3.345	0.46	0.075	-0.204307995467976	0.4971524972681204	0.4646551724137931	0.08571946922652188	67.375	18.315624999999997	77.625	16.4390625	8
D.veechi	RHO1	989329.8345	7682972.577	1.051	0.63	0.005	0.7861316509700906	0.3914319495051825	0.632952691680261	0.06303402309761152	48.5	9.443749999999994	28.125	5.314062499999999	8
D.veechi	SIN1	2855748.164	7682972.577	3.0345	0.46375	-0.003333333	-0.1736480874850298	0.38593131093739425	0.46994535519125685	0.0666351656648768	53.75	11.692187499999996	60.625	9.439062499999999	8
D.veechi	SPH1	3395267.994	7682972.577	3.6075	0.4575	0.088333333	-0.2481611293522636	0.1574793073226181	0.4571026722925457	0.027088217077907706	40.625	3.3125	48.25	3.5015624999999986	8
D.veechi	SPH2	3811085.842	7682972.577	4.0495	0.41125	-0.006666667	-0.4777015340610147	0.3908916723466405	0.41796875	0.06591313901076144	53.5	12.8125	74.5	9.440624999999997	8
D.veechi	SPH3	4718523.965	7682972.577	5.013	0.5025	0.038333333	0.010492373817642484	0.37114509470261103	0.5018181818181818	0.06431369355269104	51.75	9.689062499999999	51.375	9.064062499999999	8
D.veechi	SPH4	3335773.94	7682972.577	3.5445	0.435	0.038333333	-0.3616564029508202	0.1852072569640154	0.4376558603491272	0.03159500165380067	43.875	4.875	56.375	3.625	8
D.veechi	STA1	1344274.781	7682972.577	1.429	0.17	0.263333333	-2.3319294870448615	0.26456782668222595	0.16570605187319884	0.025352451116447672	14.375	1.9375	72.375	9	8
D.veechi	STE1	4475605.875	7682972.577	4.755	0.4425	0.116666667	-0.31574657847105425	0.37968305020829296	0.4455026455026455	0.06501243561291035	52.625	10.317187499999996	65.5	11.5	8
D.veechi	STE2	3965863.548	7682972.577	4.2135	0.505	0.106666667	0.06206096813225166	0.35284570817256367	0.510752688172043	0.06111522422725386	59.375	11.690624999999997	56.875	8.251562499999999	8
D.veechi	STE3	3620051.318	7682972.577	3.846	0.43625	0.015	-0.4284047230166727	0.37676098760418253	0.42630385487528344	0.06386936218256442	47	5.876562499999999	63.25	14.501562499999999	8
D.veechi	VAR1	4641914.435	7682972.577	4.932	0.575	0.303333333	0.43158867554269176	0.3838871882611716	0.574235807860262	0.06505616871263928	65.75	12.003124999999997	48.75	9.4375	8
D.veechi	aci1	10243950.46	7682972.577	10.884	0.42	0.108333333	-0.5086966064930889	0.3103255638133066	0.412751677852349	0.052137913370084714	46.125	5.625	65.625	11.628124999999997	8
D.veechi	aci2	9666856.919	7682972.577	10.81210526	0.38625	0.293333333	-0.6398244357556746	0.34785306245547304	0.39090909090909093	0.05740889400835808	43	8.5	67	9.25	8
D.veechi	par1	447360.769	7682972.577	0.475	0.4875	0.248333333	-0.10287718064030241	0.28641356415164965	0.48218029350104824	0.04956864804576308	57.5	5.689062499999999	61.75	10.628124999999997	8
P.quartusdecimus	ACH1	817372.5335	3028779.053	0.583	0.29375	0.146666667	-1.3503098962571847	0.3556311370670646	0.28171641791044777	0.04988079157344346	18.875	2.503124999999997	48.125	10	8
P.quartusdecimus	ACH2	4022359.688	3028779.053	4.2735	0.34125	0.343333333	-0.9301351931254283	0.4027271882779633	0.344180225281602	0.06300961604763529	34.375	7.001562499999999	65.5	12.503124999999997	8
P.quartusdecimus	ACI1	5943941.723	3028779.053	6.316	0.44125	0.17	-0.38332863955150553	0.46607855383148233	0.4339622641509434	0.07935639533654203	23	4.876562499999999	30	7.3125	8
P.quartusdecimus	ACI10	7762622.848	3028779.053	8.248	0.40625	0.058333333	-0.544842192252235	0.4022246123267221	0.4066924066924067	0.06727288816112667	39.5	7.689062499999999	57.625	11.501562499999999	8
P.quartusdecimus	ACI11	5802556.764	3028779.053	6.165	0.42125	0.158333333	-0.4066252594626437	0.4316744217444443	0.43	0.07333732893707676	48.375	12.379687499999996	64.125	9.942187499999996	8
P.quartusdecimus	ACI2	7537602.729	3028779.053	8.011	0.435	0.195	-0.3888059577056642	0.34900692945197176	0.43302990897269183	0.05939331339384819	41.625	7.3125	54.5	9.064062499999999	8
P.quartusdecimus	ACI3	7793777.712	3028779.053	8.2815	0.4125	0.123333333	-0.498547748903683	0.2366997182012169	0.41445783132530123	0.03981637600586415	43	5.565624999999997	60.75	6.125	8
P.quartusdecimus	ACI4	4668742.374	3028779.053	4.961	0.47875	-0.065	-0.06727069583600652	0.4648721050927458	0.48834498834498835	0.08051242645279533	52.375	13.443749999999994	54.875	10.689062499999999	8
P.quartusdecimus	ACI5	6087236.482	3028779.053	6.4675	0.4225	0.24	-0.3319121834599845	0.8099235554011769	0.44273635664873173	0.13850816889906375	72	31.579687499999984	90.625	31.756249999999994	8
P.quartusdecimus	ACI6	8765871.356	3028779.053	9.313	0.46125	0.173333333	-0.2835327161503521	0.4106768111086314	0.4510250569476082	0.07048209986450472	49.5	8.6875	60.25	13.503124999999997	8
P.quartusdecimus	ACI7	7263248.251	3028779.053	7.717	0.43	-0.288333333	-0.5380958956831821	0.4780828289989614	0.40782122905027934	0.08002971497548124	18.25	3	26.5	7.625	8
P.quartusdecimus	ACI8	6141732.957	3028779.053	6.526	0.48	0.188333333	-0.09808499968218932	0.49625876581683764	0.4830097087378641	0.08589579427771939	49.75	11.4375	53.25	13.625	8
P.quartusdecimus	ACI9	5332659.761	3028779.053	5.668	0.43	-0.071666667	-0.42496661652257545	0.3482743903596636	0.4268867924528302	0.059060910380239626	45.25	7.8125	60.75	10.25	8
P.quartusdecimus	ADV1	6820780.6	3028779.053	7.2485	0.3725	0.05	-0.7833094480909532	0.32593565873893315	0.3675018982536067	0.05251412709223934	60.5	8.253124999999997	104.125	18.7515625	8
P.quartusdecimus	ART1	1079030.329	3028779.053	1.147	0.41625	-0.153333333	-0.5020415410211382	0.3635022595104274	0.41387024608501116	0.06112101381264946	23.125	4	32.75	6	8
P.quartusdecimus	ART2	967922.32	3028779.053	1.0295	0.39	0.081666667	-0.615220321813837	0.46046088424480835	0.3949771689497717	0.07627144251872599	21.625	5.625	33.125	6.126562499999999	8
P.quartusdecimus	ART3	735473.015	3028779.053	0.7815	0.44875	0.08	-0.3093280581077289	0.16742294956621073	0.44660194174757284	0.028681290468222237	23	1.6875	28.5	2.5625	8
P.quartusdecimus	ART4	6371782.065	3028779.053	6.7705	0.34375	-0.538333333	-0.908790128524	0.31679403026330694	0.3475274725274725	0.04979134091403637	31.625	5.814062499999999	59.375	7.129687499999996	8
P.quartusdecimus	ART5	1043180.363	3028779.053	1.1085	0.38875	0.13	-0.6217679417197036	0.32303575609521745	0.3938931297709924	0.05345688765618645	32.25	6.25	49.625	5.565624999999997	8
P.quartusdecimus	ART6	840846.4035	3028779.053	0.8935	0.3075	0.05	-1.2151244208724086	0.31358468472594103	0.3010590015128593	0.04573750162316476	24.875	3.4375	57.75	9.689062499999999	8
P.quartusdecimus	ART7	1023769.954	3028779.053	1.088	0.36875	0.148333333	-0.74255744241056	0.34787320742898603	0.37409200968523004	0.05645928453624018	38.625	8.375	64.625	6.817187499999996	8
P.quartusdecimus	ART8	217420.4275	3028779.053	0.2305	0.24375	0.038333333	-1.7078192485066896	0.42654110797174577	0.234375	0.05305346393845095	16.875	3.3125	55.125	12.1875	8
P.quartusdecimus	ART9	181902.7145	3028779.053	0.1925	0.30875	-0.065	-1.461580085215874	0.5977049988671834	0.2663755458515284	0.08096186450176457	15.25	3.3125	42	14.817187499999996	8
