spe.ID	VOC_id	VOC_counts	VOC_name
BAC7	VOC_027	0	1-Nitro-2-propanone
BAC7	VOC_028	0	1-Propanol, 2-chloro-2-methyl-
BAC7	VOC_029	0	1-Propene, 2-methyl-3-(1-methylethoxy)-
BAC7	VOC_030	0	1-Propene, 3,3-dichloro-
BAC7	VOC_031	0	1H-Indazol-5-amine, 3-methyl-
BAC7	VOC_032	0	1H-Indene, octahydro-2,2,4,4,7,7-hexamethyl-, trans-
BAC7	VOC_033	0	1H-Indole, 5-fluoro-
BAC7	VOC_034	0	1H-Pyrazole, 4,5-dihydro-4,5-dimethyl-
BAC7	VOC_035	0	1H-Tetrazol-5-amine
BAC7	VOC_036	0	2(5H)-Furanone, 5-(2-hydroxyethylidene)-
BAC7	VOC_037	0	2,2'-(2,2'-Oxybis(ethane-2,1-diyl)bis(oxy))bis(ethane-2,1-diyl) bis(3-methylbutanoate)
BAC7	VOC_038	0	2,2'-Oxybis(ethane-2,1-diyl) bis(2-methylbutanoate)
BAC7	VOC_039	0	2,2-Diethoxyacetophenone
BAC7	VOC_040	0	2,3-Butanediol, [R-(R*,R*)]-
BAC7	VOC_041	0	2,3-Dimethyldodecane
BAC7	VOC_042	0	2,4,6-Trimethyl-1,5-diazabicyclo[3.1.0]hexane
BAC7	VOC_043	0	2,5-Dimethylpyrimidine
BAC7	VOC_044	0	2,6-Bis(2-methylpropyl)pyrazine
BAC7	VOC_045	0	2,6-Dimethyl-6-nitro-2-hepten-4-one
BAC7	VOC_046	0	2,6-Octadiene, 3,7-dimethyl-1-(2-propenyloxy)-
BAC7	VOC_047	0	2,9-Diazabicyclo[4.4.0]decane, cis-
BAC7	VOC_048	0	2-(1-Cyclopentenyl)furan
BAC7	VOC_049	0	2-(1H-Pyrazol-3-yl)acetaldehyde
BAC7	VOC_050	0	2-(5-Furan-2-yl-[1,3,4]oxadiazol-2-ylsulfanyl)-N,N-dimethyl-acetamide
BAC7	VOC_051	0	2-(Trimethylacetyl)thiophene
BAC7	VOC_052	0	2-Amino-4-methyl-oxazole
BAC7	VOC_053	0	2-Butanamine, 3,3-dimethyl-
BAC7	VOC_054	0	2-Butene ozonide
BAC7	VOC_055	0	2-Butenoic acid, 2-methyl-, 1-methylethyl ester, (Z)-
BAC7	VOC_056	0	2-Butenoic acid, 3-methyl-, 2-methylpropyl ester
BAC7	VOC_057	0	2-Chloro 5-chloromethylthiophene
BAC7	VOC_058	0	2-Chlorobenzimidazole
BAC7	VOC_059	0	2-Decene, 7-methyl-, (Z)-
BAC7	VOC_060	0	2-Ethyl-1-hexanol, methyl ether
BAC7	VOC_061	0	2-Ethyl-1-hexanol, trifluoroacetate
BAC7	VOC_062	0	2-Heptanol, 5-ethyl-
BAC7	VOC_063	0	2-Hexanone, 3-methyl-4-methylene-
BAC7	VOC_064	0	2-Hexenoic acid
BAC7	VOC_065	0	2-Hexenoic acid, 3-hexenyl ester, (E,Z)-
BAC7	VOC_066	28614.13875	2-Hydroxy-2,5-dimethyl-hept-6-en-3-one
BAC7	VOC_067	0	2-Isopropenyl-3-methylpyrazine
BAC7	VOC_068	0	2-Isopropoxyethylamine
BAC7	VOC_069	0	2-Isopropyl-5-oxohexanal
BAC7	VOC_070	0	2-Isopropylpyrazine
BAC7	VOC_071	0	2-Methoxy-3-methyl-butyric acid, methyl ester
BAC7	VOC_072	0	2-Naphthalenecarboxaldehyde, 3-hydroxy-5-methyl-8-(1-methylethyl)-
BAC7	VOC_073	0	2-Octanol, 3-methyl-
BAC7	VOC_074	0	2-Pentene, 5-butoxy-, (E)-
BAC7	VOC_075	0	2-Propanol, 1-isopropoxy-2-methyl-
BAC7	VOC_076	0	2-Propanone, 1,1-dipropoxy-
BAC7	VOC_077	0	2-Propenoic acid, 2-methyl-, propyl ester
BAC7	VOC_078	0	2-Propenoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl ester
BAC7	VOC_079	0	2-Propenoic acid, ethenyl ester
BAC7	VOC_080	0	2-Propyl-1-pentanol
BAC7	VOC_081	0	2-Propyl-1-pentanol, methyl ether
BAC7	VOC_082	0	2-Propyn-1-amine, N,N-di-2-propynyl-
BAC7	VOC_083	0	2-Propyn-1-ol, acetate
BAC7	VOC_084	0	2-Pyrazoline, 1-butyl-5-methyl-
BAC7	VOC_085	0	2-Pyrazoline, 4-ethyl-1-methyl-
BAC7	VOC_086	0	3,4-Dichloro-1,2,5-thiadiazole
BAC7	VOC_087	0	3,4-Hexanedione, 2,2,5-trimethyl-
BAC7	VOC_088	0	3,5-Dimethyl-4-octanone
BAC7	VOC_089	0	3,5-Dimethyldodecane
BAC7	VOC_090	0	3,5-Heptanedione, 2,4,6-trimethyl
BAC7	VOC_091	0	3-Butoxy-2,4-dimethyl-1-pentene
BAC7	VOC_092	0	3-Decene, 2,2-dimethyl-, (E)-
BAC7	VOC_093	0	3-Ethyl-2,6,10-trimethylundecane
BAC7	VOC_094	0	3-Formyl-1-isopropyl-2(1H)-pyridone
BAC7	VOC_095	0	3-Heptanone, 2,4-dimethyl-
BAC7	VOC_096	0	3-Hepten-2-one, 5-methyl-
BAC7	VOC_097	0	3-Hexen-2-one, 3,4-dimethyl-, (E)-
BAC7	VOC_098	0	3-Isopropoxybenzoic acid, methyl ester
BAC7	VOC_099	0	3-Pentanol, 2,2-dimethyl-
BAC7	VOC_100	0	3-Pyridinesulfonic acid
BAC7	VOC_101	0	4,5,6,7-Tetrahydro-3-methylbenzofuran
BAC7	VOC_102	0	4-Cyclohexyl-1-butanol
BAC7	VOC_103	0	4-Cyclopentene-1,3-dione, 4-methoxy-5-methyl-
BAC7	VOC_104	0	4-Hexen-2-one, 3,4-dimethyl-
BAC7	VOC_105	0	4-Methoxy-3-buten-2-one
BAC7	VOC_106	0	4-Penten-2-one, 3-methyl-
BAC7	VOC_107	0	4-Pentenoic acid ethyl ester
BAC7	VOC_108	0	4-Phenylbut-3-ene-1-yne
BAC7	VOC_109	0	4-Propyl-2-hydroxycyclopent-2-en-1-one
BAC7	VOC_110	0	4-Pyrimidinamine, 2,6-difluoro-
BAC7	VOC_111	0	5,5-Dibutylnonane
BAC7	VOC_112	0	5-Isopropyl-2,8-dimethyl-9-oxatricyclo[4.4.0.0(2,8)]decan-7-one
BAC7	VOC_113	0	5-Methyl-4-hexene-1-yl acetate
BAC7	VOC_114	0	5-Methylhexane-2,4-dione, enol
BAC7	VOC_115	0	5-Nonanone, 2-methyl-
BAC7	VOC_116	0	6-Dodecanol
BAC7	VOC_117	0	9-Borabicyclo[3.3.1]nonan-9-amine, N-(2,2-dimethylpropylidene)-
BAC7	VOC_118	0	Acetaldehyde, bis(1-methylethyl)hydrazone
BAC7	VOC_119	0	Acetamide, 2-fluoro-
BAC7	VOC_120	0	Acetic acid, 1-methylcyclopentyl ester
BAC7	VOC_121	0	Acetic acid, 2-fluoroethyl ester
BAC7	VOC_122	0	Acetic acid, chloro-, 2-phenylethyl ester
BAC7	VOC_123	0	Acetic acid, chlorodifluoro-
BAC7	VOC_124	0	Acetic acid, methoxy-
BAC7	VOC_125	0	Acetic acid, oxo-, methyl ester
BAC7	VOC_126	0	Acetoin
BAC7	VOC_127	0	Acetonitrile,2-(methylimino)
BAC7	VOC_128	0	Acetyl chloride, chloro-
BAC7	VOC_129	0	Acetyl valeryl
BAC7	VOC_130	0	Adipic acid, 2,5-dimethylphenyl hexyl ester
BAC7	VOC_131	0	Alanine, N-methyl-N-isobutoxycarbonyl-, isobutyl ester
BAC7	VOC_132	0	Allyl n-octyl ether
BAC7	VOC_133	0	Ammonium acetate
BAC7	VOC_134	0	Aziridine, 1-propyl-
BAC7	VOC_135	0	Aziridine, 2-ethyl-
BAC7	VOC_136	0	Benzene, 1,3-bis(1,1-dimethylethyl)-2-methoxy-5-methyl-
BAC7	VOC_137	0	Benzene, 1-isocyano-2-methyl-
BAC7	VOC_138	0	Benzene, 1-isocyano-3-methyl-
BAC7	VOC_139	0	Benzene, 1-isocyano-4-methyl-
BAC7	VOC_140	0	Benzocyclodecene, tetradecahydro-
BAC7	VOC_141	0	Benzoic acid, 4-(acetyloxy)-, methyl ester
BAC7	VOC_142	0	Benzonitrile, 4-fluoro-
BAC7	VOC_143	0	Benzyl chloromethyl sulfide
BAC7	VOC_144	0	Borane, propadienediylidenetetrakis[difluoro-
BAC7	VOC_145	0	Boron, trihydro(pyridine)-, (T-4)-
BAC7	VOC_146	0	Butanal, 3,3-dimethyl-2-oxo-, hemihydrate
BAC7	VOC_147	0	Butanal, oxime
BAC7	VOC_148	0	Butanamide
BAC7	VOC_149	0	Butane, 1-(1-methylpropoxy)-
BAC7	VOC_150	0	Butane, 1-chloro-2-methyl-, (S)-
BAC7	VOC_151	0	Butane, 2-azido-2,3,3-trimethyl-
BAC7	VOC_152	0	Butanedinitrile, 2,3-diamino-2,3-dimethyl-
BAC7	VOC_153	0	Butanoic acid, .alpha.-[(2-methoxy-1,2-dioxoethyl)hydrazono]-
BAC7	VOC_154	0	Butanoic acid, 3-oxo-, 2-propenyl ester
BAC7	VOC_155	0	Butanoic acid, anhydride
BAC7	VOC_156	0	Butyl isopropylphosphonofluoridate
BAC7	VOC_157	0	Carbonic acid 3,5-dichloro-2,6-dimethyl-4-pyridyl ethyl ester
BAC7	VOC_158	0	Carbonic acid, ethyl-, methyl ester
BAC7	VOC_159	0	Chloro-methyl-methoxy-amine
BAC7	VOC_160	0	Chloromethyl chloroacetate
BAC7	VOC_161	0	Chloromethylmethyl sulfide
BAC7	VOC_162	0	Cyanic acid, butyl ester
BAC7	VOC_163	0	Cyclobutane, 1,1,2,3,3-pentamethyl-
BAC7	VOC_164	0	Cyclobutane, 1,2-bis(1-methylethenyl)-, trans-
BAC7	VOC_165	0	Cyclobutanol
BAC7	VOC_166	0	Cyclobutanol, 1-butyl-
BAC7	VOC_167	0	Cyclobutanone, oxime
BAC7	VOC_168	0	Cyclodecene, 3-bromo-
BAC7	VOC_169	0	Cyclododecanemethanol
BAC7	VOC_170	0	Cyclododecanol, 1-ethenyl-
BAC7	VOC_171	0	Cycloheptanol, trifluoroacetate
BAC7	VOC_172	0	Cyclohexane, 1-ethyl-1,3-dimethyl-, cis-
BAC7	VOC_173	0	Cyclohexanemethanol
BAC7	VOC_174	0	Cyclohexanemethanol, .alpha.-methyl-.alpha.-(1-methyl-2-propenyl)-, (R*,S*)-(.+-.)-
BAC7	VOC_175	0	Cyclopentene, 1-ethenyl-3-methylene-
BAC7	VOC_176	0	Cyclopropane, 1-heptyl-2-methyl-
BAC7	VOC_177	0	Cyclopropane, cyclopropylidene-
BAC7	VOC_178	0	Decane, 2,3,6-trimethyl-
BAC7	VOC_179	0	Decane, 2,3,8-trimethyl-
BAC7	VOC_180	0	Decane, 2,8,8-trimethyl-
BAC7	VOC_181	0	Decane, 3,6-dimethyl-
BAC7	VOC_182	0	Decane, 6-ethyl-2-methyl-
BAC7	VOC_183	0	Decanoic acid, 2,8-dimethyl-, methyl ester
BAC7	VOC_184	0	Diethylhydroxylamine
BAC7	VOC_185	0	Diundecylneopentylamine
BAC7	VOC_186	0	Dodecane, 2,5-dimethyl-
BAC7	VOC_187	0	Dodecane, 2,7,10-trimethyl-
BAC7	VOC_188	0	Ether, tert-butyl isopropylidenecyclopropyl
BAC7	VOC_189	0	Ethyl 1-methylcyclopropanecarboxylate
BAC7	VOC_190	0	Ethyl 4-ethoxyphenylacetate
BAC7	VOC_191	0	Ethyl Acetate
BAC7	VOC_192	0	Ethylenediamine
BAC7	VOC_193	0	Ethylenimine, N-chloro-
BAC7	VOC_194	0	Formamide, N-formyl-N-methyl-
BAC7	VOC_195	0	Furan-2-carbonyl chloride, tetrahydro-
BAC7	VOC_196	0	Heptane, 3-(chloromethyl)-
BAC7	VOC_197	340996.6397	Heptane, 4-ethyl-2,2,6,6-tetramethyl-
BAC7	VOC_198	0	Heptanoic acid, 1-methylethyl ester
BAC7	VOC_199	0	Hex-2-yn-4-one, 2-methyl-
BAC7	VOC_200	0	Hexane, 1-ethoxy-
BAC7	VOC_201	0	Hexanoic acid, 1,1-dimethylethyl ester
BAC7	VOC_202	0	Hydrazine, (2-methylpropyl)-
BAC7	VOC_203	0	Hydrazine, 1,1-diethyl-
BAC7	VOC_204	0	Hydrazine, 1,1-diethyl-2-(1-methylethyl)-
BAC7	VOC_205	0	Malonyl dichloride
BAC7	VOC_206	0	Methanamine, N,N-difluoro-
BAC7	VOC_207	0	Methanamine, N-butylidene-
BAC7	VOC_208	0	Methane, fluorotrinitro-
BAC7	VOC_209	0	Methoxyacetaldehyde diethyl acetal
BAC7	VOC_210	0	Methyl 2,4-dimethyltridecanoate
BAC7	VOC_211	0	Methyl 2,8-dimethyltridecanoate
BAC7	VOC_212	0	Methyl 2-acetamidoacrylate
BAC7	VOC_213	0	Methyl 2-butynoate
BAC7	VOC_214	0	Methyl 7,9-tridecadienyl ether
BAC7	VOC_215	0	Methyl-4-deoxy-2-O-methyl.beta.l-threo-hex-4-enopyranosid uronate
BAC7	VOC_216	0	Methylamine, N-cyclopentylidene-
BAC7	VOC_217	0	N',N'-Dimethyl-N-[2,2,3,3-tetracyano-4-(2-furyl)cyclopentyl]acetohydrazide
BAC7	VOC_218	0	N-(4-Methylphenyl)-4-methylbenzenesulfenamide
BAC7	VOC_219	0	N-(9-Ethyl-9H-carbazol-3-yl)-2,2,3,3,3-pentafluoropropanamide
BAC7	VOC_220	0	Nonane, 2-methyl-5-propyl-
BAC7	VOC_221	0	Nonane, 3-methyl-5-propyl-
BAC7	VOC_222	0	Nonane, 5-methyl-5-propyl-
BAC7	VOC_223	0	Octane, 2,3,6,7-tetramethyl-
BAC7	VOC_224	0	Octane, 5-ethyl-2-methyl-
BAC7	VOC_225	0	Octanoic acid, 2,6-dimethyl-, methyl ester
BAC7	VOC_226	0	Oxazolidine, 2,2,5-trimethyl-3-propyl-
BAC7	VOC_227	0	Oxetane, 3,3-dimethyl-
BAC7	VOC_228	0	Oxetane, 3-(1-methylethyl)-
BAC7	VOC_229	0	Oxirane, (bromomethyl)-
BAC7	VOC_230	0	Oxirane, (ethoxymethyl)-
BAC7	VOC_231	0	Oxirane, 2-(1,1-dimethylethyl)-3-methyl-
BAC7	VOC_232	0	Oxirane, 2-methyl-3-(1-methylethyl)-
BAC7	VOC_233	0	Pentadecanoic acid, 2,6,10,14-tetramethyl-, methyl ester
BAC7	VOC_234	0	Pentane, 2,4-dimethyl-2-nitro-
BAC7	VOC_235	0	Pentanedioic acid, 2-methyl-, dimethyl ester
BAC7	VOC_236	0	Pentanedioic acid, 3-methyl-, dimethyl ester
BAC7	VOC_237	0	Pentanoic acid, 2-methylbutyl ester
BAC7	VOC_238	0	Pivalic acid, 2-methylpropyl ester
BAC7	VOC_239	0	Pivaloylacetone, enol form
BAC7	VOC_240	0	Plumbane, dimethylbis(trifluoromethyl)-
BAC7	VOC_241	0	Prop-2-yn-1-yl 2-methylbutanoate
BAC7	VOC_242	0	Propanal, 2-propenylhydrazone
BAC7	VOC_243	0	Propane, 1-chloro-2,2-dimethyl-
BAC7	VOC_244	0	Propanoic acid, 2,2-dimethyl-, propyl ester
BAC7	VOC_245	0	Propanoic acid, 2-hydroxy-2-methyl-
BAC7	VOC_246	0	Propanoic acid, 2-methyl-, 1-methylethyl ester
BAC7	VOC_247	0	Propanoic acid, 2-methyl-, propyl ester
BAC7	VOC_248	0	Propanoic acid, anhydride
BAC7	VOC_249	0	Propiolactone
BAC7	VOC_250	0	Pyridin-2,6-diol, diacetate
BAC7	VOC_251	0	Pyrimidine, 2-methyl-
BAC7	VOC_252	0	Pyrimidine, 4,6-dimethyl-
BAC7	VOC_253	0	Tartaric acid, methyl ester
BAC7	VOC_254	0	Tetradecane, 4-ethyl-
BAC7	VOC_255	0	Tetramethylhydrazine
BAC7	VOC_256	0	Thiazole, 2-methyl-4-(1-methylethyl)-
BAC7	VOC_257	0	Thietane, 1-oxide
BAC7	VOC_258	0	Thietane, 3-methyl-
BAC7	VOC_259	0	Thiophene, 2,5-dibutyl-
BAC7	VOC_260	0	Triallylhydrazine
BAC7	VOC_261	0	Tridecane, 2,5-dimethyl-
BAC7	VOC_262	0	Triisobutylaluminum
BAC7	VOC_263	0	Undecane, 3,8-dimethyl-
BAC7	VOC_264	0	Undecane, 4,7-dimethyl-
BAC7	VOC_265	0	Undecanoic acid, 2-methyl-, methyl ester
BAC7	VOC_266	0	Z-1,6-Tridecadiene
BAC7	VOC_267	0	Z-9-Pentadecenol
BAC7	VOC_268	0	l-Proline, N-propoxycarbonyl-, decyl ester
BAC7	VOC_269	0	m-Aminophenylacetylene
BAC7	VOC_270	0	n-Butyl nitrite
BAC7	VOC_271	0	t-Butyl isobutyl ketone
BAC7	VOC_272	0	trans,trans-3,5-Heptadien-2-one
BAC8	VOC_001	0	.alpha.-Amino-.gamma.-butyrolactone
BAC8	VOC_002	0	1,1'-Bicyclohexyl, 4-methyl-4'-pentyl-
BAC8	VOC_003	0	1,1-Diethoxycyclohexane
BAC8	VOC_004	0	1,2,3-Benzotriazin-4(3H)-one, 3-[(3-fluorophenyl)methyl]-
BAC8	VOC_005	0	1,2,4,5-Tetrazine, 3,6-bis(1,1-dimethylethyl)-
BAC8	VOC_006	0	1,2,5-Trimethylpyrrole
BAC8	VOC_007	0	1,2-Cyclopentanedicarboxylic acid, 4-ethylidene-, dimethyl ester
BAC8	VOC_008	0	1,2-Dimethoxy-ethene
BAC8	VOC_009	0	1,2-Ethanediamine, N'-ethyl-N,N-dimethyl-
BAC8	VOC_010	5197031.962	1,2-Ethanediol, monoformate
BAC8	VOC_011	0	1,2-Propanediol, 3-methoxy-
BAC8	VOC_012	0	1,3,2-Oxathiaborole, 2-ethyl-
BAC8	VOC_013	0	1,3-Cyclohexanediamine
BAC8	VOC_014	0	1,3-Diazine
BAC8	VOC_015	0	1,3-Dioxane, 2-methyl-
BAC8	VOC_016	0	1,3-Dioxol-2-one
BAC8	VOC_017	0	1,3-Dioxolane, 2-hexyl-
BAC8	VOC_018	0	1,3-Propanediamine
BAC8	VOC_019	0	1,4 Benzodioxan-6-amine
BAC8	VOC_020	0	1,4-Oxathiin, 2,3-dihydro-6-methyl-
BAC8	VOC_021	0	1-(2-Methylallyl)azetidine
BAC8	VOC_022	0	1-(2-Propen-1-yloxy)dodecane
BAC8	VOC_023	40812.28556	1-(3-Hydroxy-3-methylbutyl)-3,6-diazahomoadamantan-9-one
BAC8	VOC_024	0	1-Butanol, 2-methyl-, (S)-
BAC8	VOC_025	0	1-Heptanol, 6-methyl-
BAC8	VOC_026	0	1-Methyl-2-phenylcyclopropane
BAC8	VOC_027	0	1-Nitro-2-propanone
BAC8	VOC_028	0	1-Propanol, 2-chloro-2-methyl-
BAC8	VOC_029	0	1-Propene, 2-methyl-3-(1-methylethoxy)-
BAC8	VOC_030	0	1-Propene, 3,3-dichloro-
BAC8	VOC_031	0	1H-Indazol-5-amine, 3-methyl-
BAC8	VOC_032	0	1H-Indene, octahydro-2,2,4,4,7,7-hexamethyl-, trans-
BAC8	VOC_033	0	1H-Indole, 5-fluoro-
BAC8	VOC_034	58818.46661	1H-Pyrazole, 4,5-dihydro-4,5-dimethyl-
BAC8	VOC_035	0	1H-Tetrazol-5-amine
BAC8	VOC_036	0	2(5H)-Furanone, 5-(2-hydroxyethylidene)-
BAC8	VOC_037	0	2,2'-(2,2'-Oxybis(ethane-2,1-diyl)bis(oxy))bis(ethane-2,1-diyl) bis(3-methylbutanoate)
BAC8	VOC_038	0	2,2'-Oxybis(ethane-2,1-diyl) bis(2-methylbutanoate)
BAC8	VOC_039	0	2,2-Diethoxyacetophenone
BAC8	VOC_040	0	2,3-Butanediol, [R-(R*,R*)]-
BAC8	VOC_041	0	2,3-Dimethyldodecane
BAC8	VOC_042	0	2,4,6-Trimethyl-1,5-diazabicyclo[3.1.0]hexane
BAC8	VOC_043	0	2,5-Dimethylpyrimidine
BAC8	VOC_044	0	2,6-Bis(2-methylpropyl)pyrazine
BAC8	VOC_045	0	2,6-Dimethyl-6-nitro-2-hepten-4-one
BAC8	VOC_046	0	2,6-Octadiene, 3,7-dimethyl-1-(2-propenyloxy)-
BAC8	VOC_047	0	2,9-Diazabicyclo[4.4.0]decane, cis-
BAC8	VOC_048	0	2-(1-Cyclopentenyl)furan
BAC8	VOC_049	0	2-(1H-Pyrazol-3-yl)acetaldehyde
BAC8	VOC_050	0	2-(5-Furan-2-yl-[1,3,4]oxadiazol-2-ylsulfanyl)-N,N-dimethyl-acetamide
BAC8	VOC_051	0	2-(Trimethylacetyl)thiophene
BAC8	VOC_052	0	2-Amino-4-methyl-oxazole
BAC8	VOC_053	0	2-Butanamine, 3,3-dimethyl-
BAC8	VOC_054	0	2-Butene ozonide
BAC8	VOC_055	0	2-Butenoic acid, 2-methyl-, 1-methylethyl ester, (Z)-
BAC8	VOC_056	0	2-Butenoic acid, 3-methyl-, 2-methylpropyl ester
BAC8	VOC_057	0	2-Chloro 5-chloromethylthiophene
BAC8	VOC_058	0	2-Chlorobenzimidazole
BAC8	VOC_059	0	2-Decene, 7-methyl-, (Z)-
BAC8	VOC_060	0	2-Ethyl-1-hexanol, methyl ether
BAC8	VOC_061	0	2-Ethyl-1-hexanol, trifluoroacetate
BAC8	VOC_062	0	2-Heptanol, 5-ethyl-
BAC8	VOC_063	0	2-Hexanone, 3-methyl-4-methylene-
BAC8	VOC_064	0	2-Hexenoic acid
BAC8	VOC_065	0	2-Hexenoic acid, 3-hexenyl ester, (E,Z)-
BAC8	VOC_066	0	2-Hydroxy-2,5-dimethyl-hept-6-en-3-one
BAC8	VOC_067	0	2-Isopropenyl-3-methylpyrazine
BAC8	VOC_068	0	2-Isopropoxyethylamine
BAC8	VOC_069	0	2-Isopropyl-5-oxohexanal
BAC8	VOC_070	0	2-Isopropylpyrazine
BAC8	VOC_071	0	2-Methoxy-3-methyl-butyric acid, methyl ester
BAC8	VOC_072	0	2-Naphthalenecarboxaldehyde, 3-hydroxy-5-methyl-8-(1-methylethyl)-
BAC8	VOC_073	0	2-Octanol, 3-methyl-
BAC8	VOC_074	0	2-Pentene, 5-butoxy-, (E)-
BAC8	VOC_075	0	2-Propanol, 1-isopropoxy-2-methyl-
BAC8	VOC_076	0	2-Propanone, 1,1-dipropoxy-
BAC8	VOC_077	0	2-Propenoic acid, 2-methyl-, propyl ester
BAC8	VOC_078	0	2-Propenoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl ester
BAC8	VOC_079	0	2-Propenoic acid, ethenyl ester
BAC8	VOC_080	0	2-Propyl-1-pentanol
BAC8	VOC_081	0	2-Propyl-1-pentanol, methyl ether
BAC8	VOC_082	0	2-Propyn-1-amine, N,N-di-2-propynyl-
BAC8	VOC_083	0	2-Propyn-1-ol, acetate
BAC8	VOC_084	0	2-Pyrazoline, 1-butyl-5-methyl-
BAC8	VOC_085	0	2-Pyrazoline, 4-ethyl-1-methyl-
BAC8	VOC_086	476155.725	3,4-Dichloro-1,2,5-thiadiazole
BAC8	VOC_087	0	3,4-Hexanedione, 2,2,5-trimethyl-
BAC8	VOC_088	0	3,5-Dimethyl-4-octanone
BAC8	VOC_089	0	3,5-Dimethyldodecane
BAC8	VOC_090	0	3,5-Heptanedione, 2,4,6-trimethyl
BAC8	VOC_091	0	3-Butoxy-2,4-dimethyl-1-pentene
BAC8	VOC_092	0	3-Decene, 2,2-dimethyl-, (E)-
BAC8	VOC_093	0	3-Ethyl-2,6,10-trimethylundecane
BAC8	VOC_094	0	3-Formyl-1-isopropyl-2(1H)-pyridone
BAC8	VOC_095	0	3-Heptanone, 2,4-dimethyl-
BAC8	VOC_096	0	3-Hepten-2-one, 5-methyl-
BAC8	VOC_097	0	3-Hexen-2-one, 3,4-dimethyl-, (E)-
BAC8	VOC_098	0	3-Isopropoxybenzoic acid, methyl ester
BAC8	VOC_099	0	3-Pentanol, 2,2-dimethyl-
BAC8	VOC_100	0	3-Pyridinesulfonic acid
BAC8	VOC_101	0	4,5,6,7-Tetrahydro-3-methylbenzofuran
BAC8	VOC_102	0	4-Cyclohexyl-1-butanol
BAC8	VOC_103	0	4-Cyclopentene-1,3-dione, 4-methoxy-5-methyl-
BAC8	VOC_104	0	4-Hexen-2-one, 3,4-dimethyl-
BAC8	VOC_105	0	4-Methoxy-3-buten-2-one
BAC8	VOC_106	0	4-Penten-2-one, 3-methyl-
BAC8	VOC_107	0	4-Pentenoic acid ethyl ester
BAC8	VOC_108	0	4-Phenylbut-3-ene-1-yne
BAC8	VOC_109	0	4-Propyl-2-hydroxycyclopent-2-en-1-one
BAC8	VOC_110	0	4-Pyrimidinamine, 2,6-difluoro-
BAC8	VOC_111	0	5,5-Dibutylnonane
BAC8	VOC_112	0	5-Isopropyl-2,8-dimethyl-9-oxatricyclo[4.4.0.0(2,8)]decan-7-one
BAC8	VOC_113	0	5-Methyl-4-hexene-1-yl acetate
BAC8	VOC_114	0	5-Methylhexane-2,4-dione, enol
BAC8	VOC_115	0	5-Nonanone, 2-methyl-
BAC8	VOC_116	0	6-Dodecanol
BAC8	VOC_117	0	9-Borabicyclo[3.3.1]nonan-9-amine, N-(2,2-dimethylpropylidene)-
BAC8	VOC_118	0	Acetaldehyde, bis(1-methylethyl)hydrazone
BAC8	VOC_119	0	Acetamide, 2-fluoro-
BAC8	VOC_120	0	Acetic acid, 1-methylcyclopentyl ester
BAC8	VOC_121	0	Acetic acid, 2-fluoroethyl ester
BAC8	VOC_122	0	Acetic acid, chloro-, 2-phenylethyl ester
BAC8	VOC_123	0	Acetic acid, chlorodifluoro-
BAC8	VOC_124	0	Acetic acid, methoxy-
BAC8	VOC_125	0	Acetic acid, oxo-, methyl ester
BAC8	VOC_126	0	Acetoin
BAC8	VOC_127	0	Acetonitrile,2-(methylimino)
BAC8	VOC_128	0	Acetyl chloride, chloro-
BAC8	VOC_129	0	Acetyl valeryl
BAC8	VOC_130	0	Adipic acid, 2,5-dimethylphenyl hexyl ester
BAC8	VOC_131	0	Alanine, N-methyl-N-isobutoxycarbonyl-, isobutyl ester
BAC8	VOC_132	0	Allyl n-octyl ether
BAC8	VOC_133	0	Ammonium acetate
BAC8	VOC_134	0	Aziridine, 1-propyl-
BAC8	VOC_135	0	Aziridine, 2-ethyl-
BAC8	VOC_136	0	Benzene, 1,3-bis(1,1-dimethylethyl)-2-methoxy-5-methyl-
BAC8	VOC_137	0	Benzene, 1-isocyano-2-methyl-
BAC8	VOC_138	0	Benzene, 1-isocyano-3-methyl-
BAC8	VOC_139	0	Benzene, 1-isocyano-4-methyl-
BAC8	VOC_140	0	Benzocyclodecene, tetradecahydro-
BAC8	VOC_141	0	Benzoic acid, 4-(acetyloxy)-, methyl ester
BAC8	VOC_142	0	Benzonitrile, 4-fluoro-
BAC8	VOC_143	0	Benzyl chloromethyl sulfide
BAC8	VOC_144	0	Borane, propadienediylidenetetrakis[difluoro-
BAC8	VOC_145	0	Boron, trihydro(pyridine)-, (T-4)-
BAC8	VOC_146	0	Butanal, 3,3-dimethyl-2-oxo-, hemihydrate
BAC8	VOC_147	0	Butanal, oxime
BAC8	VOC_148	0	Butanamide
BAC8	VOC_149	0	Butane, 1-(1-methylpropoxy)-
BAC8	VOC_150	0	Butane, 1-chloro-2-methyl-, (S)-
BAC8	VOC_151	0	Butane, 2-azido-2,3,3-trimethyl-
BAC8	VOC_152	0	Butanedinitrile, 2,3-diamino-2,3-dimethyl-
BAC8	VOC_153	0	Butanoic acid, .alpha.-[(2-methoxy-1,2-dioxoethyl)hydrazono]-
BAC8	VOC_154	0	Butanoic acid, 3-oxo-, 2-propenyl ester
BAC8	VOC_155	0	Butanoic acid, anhydride
